Community,ApartmentLayout,Area,Floor,ConstructionYear,TotalPrice,UnitPrice,Orientation,RenovationDegree,Elevator,PlotRatio,GreeneryRate,PropertyFee,DistanceToWasteStation_km,SurroundingBusLines_05km,SurroundingSchools_1km,DistanceToSubway_km,DistanceToBusinessDistrict_km,DistanceToPark_km,AgentSafetyScore,AgentComfortScore,AgentValueForMoneyScore,AgentLocationScore,AgentFutureAppreciationScore,AgentEnvironmentalScore,AgentPropertyServiceScore
14,2,84,18,2016,103,12262,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2.5,4,4.5,4.67,2.5,4
14,2,94,30,2018,112,11915,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,2.5,3,2.5,3.67,5,3.75
14,3,88,30,2018,136,15455,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,2.5,3,3,5,3.25
14,10,47,26,2017,50.8,10809,7,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3.5,3,3,3.5,3.75
14,2,87,30,2017,128,14713,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3.5,2.33,5,3.75
14,2,88,33,2018,132,15000,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,4,2,3,3,3.75
14,2,88,6,2016,132,15000,1,3,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2,3,3.5,3.33,2,3.25
14,2,87,18,2018,128,14713,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,5,5,4.5,4,5,5
14,2,88,18,2017,130,14773,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,1.5,4,4.33,5,4.5
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3.5,3.5,3,3,3,3
14,2,95,18,2017,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3,4,5,3,5,4.25
14,10,55,26,2016,59,10727,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,4,3,2,4
14,10,48,18,2018,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,2.5,2.5,3,3,3.25
14,11,50,11,2019,55,11000,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,2.67,3.5,2.75
14,2,126,6,2016,180,14286,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3.5,3.5,3,3.67,4,3.25
14,2,106,28,2017,160,15094,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,4,4,3.5,2.25
14,2,95,18,2018,138,14526,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,2,2,2,2,3
14,2,107,28,2014,166,15514,2,3,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,1.5,3.5,3.5,3.67,5,3
14,2,106,26,2017,135,12712,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3,3,3,3,5,3
14,2,106,24,2017,155,14623,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3,3,3
14,2,107,28,2014,145,13551,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,1.5,3,3,2,3.5,3
14,2,96,18,2018,145,15104,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,1.33,2.5,3,2.5,2,2.5,4
14,2,95,18,2017,149,15684,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,4,5,4,5,3.75
14,2,87,30,2017,115,13218,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3.5,4.5,3.67,4.5,3
14,2,87,30,2017,118,13509,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1.5,4,4.5,3,5,4
14,2,95,11,2015,125,13158,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4.5,3.5,4,4.67,5,2.5
14,2,106,24,2016,125,11792,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2.5,3,3,2.67,4,3.75
14,2,95,28,2017,137,14421,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,2,3,3.33,4,2.75
14,2,106,30,2015,126,11887,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2.5,4.5,3.5,5,5,3.25
14,2,94,30,2016,135,14362,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,3,3,3.33,3.5,3.5
14,2,105,30,2017,140,13333,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3.5,3.5,3.5,4.33,3.5,4.25
14,2,87,30,2018,114,13103,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4,2.5,4,4,3.5,3.5
14,2,105,30,2017,140,13333,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,4,4,3.33,4,3.75
14,2,88,32,2018,95,10795,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3,3,3
14,2,95,28,2018,155,16316,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,5,5,4,5,5,3.75
14,2,99,30,2019,139,14040,7,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,3.5,3,3.67,5,4
14,2,87,32,2016,116,13333,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,2,2.67,3,2.5
14,2,87,30,2016,110,12644,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,4,4.5,2.67,4,4.75
14,2,99,31,2016,136,13642,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,5,3.5,3,3,5,3.25
14,2,84,18,2016,115,13690,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1,3,5,2.67,5,3
14,2,94,18,2017,134,14157,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,1,1,5,1.33,5,1.5
14,2,95,18,2018,135,14211,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,2.5,3.5,2.67,3,3.75
14,2,89,24,2017,122,13557,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,2.5,3.5,3.33,3.5,3
14,2,89,24,2016,118,13113,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3,3,3
14,2,86,24,2015,125,14381,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,4,3,3.33,5,3.75
14,2,88,28,2016,115,13068,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,3.5,5,4,5,5,5
14,2,122,6,2016,200,16393,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,1.5,3.5,4,4.33,5,4.5
14,2,124,6,2016,245,19758,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3,2,4,3,5,3.25
14,2,125,6,2019,198,15840,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2,3,4,2.67,4,4
14,2,107,25,2015,172,16075,1,3,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3,3.5,5,3.33,5,4.75
14,2,89,24,2017,119,13224,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,5,4.5,4,5,2.75
14,2,94,20,2013,123,13085,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1.5,3.5,3,3,5,3
14,4,70,25,2018,80,11429,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1,4.5,4.5,5,5,5
14,2,88,30,2016,118,13409,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,1,5,3.5,4.33,5,2.75
14,2,86,30,2017,118,13609,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,2,3,2.33,3,3
14,2,88,28,2016,134,15227,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,1.5,4,5,5,4,3
14,2,86,28,2016,115,13372,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,2,4,3,5,3
14,2,106,30,2015,172,16226,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,1.5,4.5,3,4,5,3.5
14,2,87,30,2015,115,13083,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,3.5,2.5,3.67,4,3
14,2,106,30,2015,155,14623,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2.5,4,4,4,4,3.75
14,2,106,30,2015,126,11887,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1.5,2,3.5,3.33,4,2.75
14,2,87,18,2016,112,12874,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2,3,2,2.5,3.33,3.5,2.25
14,4,53,24,2017,57.4,10729,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,4.5,3,2.67,5,3
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2,3,3.5,3.67,5,3.5
14,2,96,18,2018,145,15104,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3.5,3,3,2.67,5,3.25
14,2,84,18,2016,108,12857,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,2,3,3,3.67,4,3
14,2,95,18,2017,149,15684,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3.5,2.5,3,4,3
14,2,84,18,2017,120,14286,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,3,4,4,3.67,3.5,3.5
14,2,84,18,2016,115,13690,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,3,2.5,3,3,2.75
14,2,94,18,2017,134,14157,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,4,4,4,4,5,4
14,2,83,18,2015,118,14100,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,2.5,3.5,4.33,5,3
15,2,97,32,2012,125,12843,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,3,3,3,4,3.5,3.5
15,2,86,11,2007,110,12668,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,1.5,4.5,2.5,2,5,3.25
15,2,97,31,2012,120,12329,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,5,5,5,5,5,5
15,2,97,32,2010,116,11918,2,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,2,3.5,2.5,4.33,5,5
15,2,122,31,2010,150,12295,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,4,4,4,3.67,5,3.25
15,2,89,18,2014,108,12085,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2,3.5,4,4,5,3.5
15,2,89,11,2013,100,11154,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,4,4.5,4,4,5,3.25
15,2,97,32,2014,127,13048,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,2.5,3,3.5,4,5,3.25
15,2,122,31,2015,150,12295,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3,3.5,4,4,4.5,3
15,2,94,18,2013,112,11861,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2,5,2.5,3.67,5,4
15,2,86,11,2012,110,12668,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2,2,2,3,3,3.5,3
15,5,105,18,2013,130,12282,2,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2.5,4,3.5,3.33,5,3.5
15,2,97,25,2016,130,13357,1,2,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3,4,2,4,4.5,3.25
15,2,121,18,2014,148,12145,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,3,5,4,5,5,5
15,2,89,24,2014,101,11237,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,2.5,2.5,2.5,3,3,3.25
15,2,97,21,2012,120,12329,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2.5,3,3,3,5,3.5
15,2,121,32,2014,136,11160,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2,2,3,2.5,3,5,3.25
15,2,108,25,2012,132,12203,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,3,4,4.5,3,5,2.75
15,2,88,32,2014,105,11823,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3,3,3,3.67,5,4
15,2,86,28,2015,105,12144,2,3,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,4,4.5,4.5,5,5,4.5
15,2,97,28,2015,130,13357,1,3,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,1.5,2,4,3.33,5,3.5
15,2,89,17,2010,112,12532,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,2,1,4,3,3,3
15,5,133,6,2010,145,10883,2,1,2,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,1.5,2,3,3.33,5,3
15,5,94,18,2013,110,11649,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,2.5,4,5,3.33,5,3.5
15,5,94,32,2014,115,12178,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3,3,3,3,3,3
15,5,94,33,2010,120,12656,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,3,4,4.5,3.67,5,3.25
15,5,94,18,2014,112,11861,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,1.33,2,2,3,2,2,1.75
15,2,86,11,2007,110,12668,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,1.5,2,4,3.67,5,3.75
15,1,67,33,2014,90,13371,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,4,3.5,4,4.33,4.5,3.75
15,2,86,38,2008,110,12668,1,2,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.33,1.5,4,3.5,3,5,3
15,1,66,32,2012,80,12097,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,4.5,4,5,3.33,5,4.25
15,3,97,18,2010,118,12157,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,3.5,2.5,4.5,3,5,3.5
15,2,88,18,2012,114,12836,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.33,2,2.5,2.5,4.67,4,3.5
15,2,89,18,2012,98,10934,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2,3,2.5,2.67,4,3.75
15,2,89,18,2014,110,12254,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2.5,4,4.5,3.33,5,3.25
15,1,66,18,2015,83,12551,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2.5,3.5,3,2.67,5,3.75
15,1,86,11,2012,108,12438,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2,3.5,3.5,4.33,4.5,3.25
15,2,97,30,2016,128,13151,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,1.5,3,3,2.33,3.5,3
15,2,88,18,2010,114,12836,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3.5,2.5,3.5,2.33,4,3.5
15,1,77,6,2012,90,11601,1,1,2,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,1,1,1,3,1,1,1
15,2,89,18,2008,109,12127,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.33,1,3,3,2.33,5,3
15,2,90,18,2013,105,11642,1,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2.5,4,4.5,3.67,5,3.75
15,2,88,30,2013,115,12949,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2,4.5,2,5,4,3
15,2,89,18,2014,91,10137,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2,3,3,3,5,5
15,2,86,18,2014,112,12954,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,2,3,3.5,4.67,5,3
15,2,86,11,2009,110,12668,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,3,4,3.5,3.67,4,3.75
15,2,89,18,2014,108,12031,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,3,3.5,4,4,4.5,3.25
15,2,86,11,2014,110,12668,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2.5,3.5,4,3.67,3.5,3
15,2,86,18,2012,110,12668,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,4,1,1.5,2,1.5,2
15,2,90,22,2015,105,11642,1,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3,5,3,4,4.5,3.25
15,2,97,32,2013,135,13870,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,5,4.5,4.5,3.67,5,5
15,2,89,6,2010,105,11697,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2,2,2,3,4,3.25
15,2,90,30,2014,102,11309,2,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,3.5,4,1,2.33,3.5,2.75
15,2,89,18,2010,112,12532,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,1,1,1,1,1,1,2
15,2,86,1,2014,90,10409,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,2.5,3,2,3,4,3.75
15,2,105,11,2014,118,11148,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,3.5,3.5,4,3.33,5,3
15,2,86,18,2012,108,12438,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,3,4,3,3.67,3.5,4
15,2,88,6,2011,105,11929,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,2,3,4,2.67,5,3
15,2,90,18,2014,110,12196,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,3.5,2.5,2.5,4.33,4,4.25
15,2,86,11,2016,95,10941,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2,2,3,3,2,3.5
15,2,97,32,2013,130,13357,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,3,2.5,2.5,3,2.5,3
15,2,88,6,2011,105,11929,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,1.5,3,1,2.67,4,3
15,2,88,6,2013,107,12156,1,1,2,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,3,4,2.5,3.67,3.5,3.25
15,2,121,31,2013,146,11981,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,5,5,5,5,5,4.25
15,2,89,18,2012,98,10934,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,1.5,4,3.5,4,5,2.5
15,2,89,18,2014,91,10137,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,4,5,5,4,5,4
15,2,97,25,2016,130,13357,1,2,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2.5,4,4,3.33,5,3.25
15,2,89,24,2014,101,11237,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,4,4,4,5,5,4
15,2,97,21,2012,120,12329,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.67,3.5,3,3,4,5,3
15,2,121,32,2014,136,11160,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,2,5,4,3.33,5,3.25
15,2,121,31,2012,140,11489,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,4,4,4,4,4,4
15,2,108,25,2012,132,12203,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,5,5,5,5,5,5
15,2,88,32,2014,105,11823,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3,3,3,3,3,3
15,2,89,18,2014,98,10931,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2,3.5,1.5,3.33,2,3.25
15,2,97,32,2014,110,11302,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.33,2,3,2.5,2.33,5,3
15,1,86,11,2012,108,12438,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2,3.5,1.5,3.33,2,3.25
15,5,94,18,2013,110,11649,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,3,3,3,3,3,3.5
15,1,66,18,2015,83,12551,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2.5,3,3,4.33,5,3.25
15,5,133,6,2010,145,10883,2,1,2,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,2.5,4.5,4.5,4.33,4.5,3.25
15,1,77,6,2012,90,11601,1,1,2,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,5,5,5,5,5,5
15,5,94,33,2010,120,12656,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,2.5,3,4,2,4,3.75
15,5,105,18,2013,130,12282,2,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,2.5,3,2.5,3,3.5,3.75
15,1,67,33,2014,90,13371,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,2,3,3,3.33,4,3.25
15,1,66,32,2012,80,12097,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2.5,5,3.5,4,5,4.75
15,2,86,18,2012,105,12093,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,2,4,3.5,2,5,2.75
15,2,86,18,2012,108,12438,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2.5,3,3.5,3,5,3
15,2,88,18,2013,110,12386,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,1.5,4,4,4,5,3.25
15,2,90,33,2013,100,11088,1,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,3,3,3,3,3,3
15,2,90,28,2014,100,11088,2,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2,2,2,2,2,3,2.75
15,2,97,32,2014,115,11815,1,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.67,1.5,5,4,5,5,4.5
15,2,105,28,2013,125,11809,1,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.33,1.5,3.5,2.5,2,2,3
15,2,97,32,2015,116,11918,2,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,5,4,4,5,5,5,5
15,2,107,6,2014,140,12992,1,2,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2.5,4,2.5,3.67,4.5,3
15,2,97,33,2013,125,12843,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,3,4,4,4.33,3.5,3.75
15,2,90,31,2012,116,12862,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2,2,3,3,4,2.75
15,2,90,31,2012,115,12751,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,2.5,5,5,2,3,4.5
15,2,97,33,2014,127,13048,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3,2.5,2.5,1,3,4.5,3.5
15,2,89,18,2013,110,12308,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.33,3,3,3,3,4.5,4
15,5,141,11,2013,166,11719,1,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2,3,2.5,3,4,3.25
15,5,94,24,2014,115,12128,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.33,3,3,3,3,3,3.75
15,5,141,11,2013,170,12001,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,1.5,4.5,1,1.67,2.5,3.25
15,2,97,28,2010,130,13357,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.33,3,3,4,2.67,5,5
15,2,89,18,2014,108,12031,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.67,2.5,3.5,3.5,2.33,1.5,2
15,2,97,18,2012,116,11918,1,4,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,3.67,4,4,3,4,3,3.5
15,2,86,18,2014,110,12723,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4,3,2.5,3.5,3.33,5,3
15,2,121,32,2014,135,11078,1,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2.5,3.5,2.5,4,5,3.25
15,2,97,32,2012,130,13357,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,4.67,2.5,4,3,4.33,4,4.25
15,5,94,31,2008,120,12656,2,1,1,1.38,0.38,1,2.4,6,5,1.3,6.6,0.65,2.67,2.5,4.5,3.5,3,3,2.5
